merge864202.cpp,0,0,0,0,0,0,0,0,37.5,44,0,0
merge4406125.cpp,0,0,0,0,0,0,0,0,42.666666666666664,45,0,0
merge4262026.cpp,0,0,0,0,0,0,0,0,28.0,28,0,0
counting2327210.cpp,0,0,0,0,0,0,0,0,0,0,45.0,45
merge1985095.cpp,0,0,0,0,0,0,0,0,45.666666666666664,54,0,0
quick1707176.cpp,0,0,0,0,0,0,20.0,29,17.5,18,0,0
quick3001612.cpp,0,0,0,0,0,0,24.25,31,0,0,0,0
merge2546954.cpp,0,0,0,0,0,0,0,0,33.0,33,0,0
counting1833917.cpp,0,0,0,0,0,0,0,0,0,0,41.5,43
quick1938215.cpp,0,0,0,0,0,0,35.75,51,0,0,0,0
quick1500085.cpp,0,0,0,0,0,0,0,0,30.0,30,0,0
selection2729789.cpp,0,0,0,0,99.0,99,0,0,0,0,0,0
selection2145128.cpp,61.0,61,0,0,0,0,0,0,0,0,0,0
quick1613001.cpp,0,0,0,0,0,0,35.0,35,0,0,0,0
selection863550.cpp,67.0,67,0,0,0,0,0,0,0,0,0,0
merge1538162.cpp,0,0,0,0,0,0,0,0,43.5,46,0,0
merge3291030.cpp,0,0,0,0,0,0,0,0,74.0,74,0,0
quick970351.cpp,0,0,0,0,0,0,30.5,32,0,0,0,0
quick3345434.cpp,0,0,0,0,0,0,26.0,26,0,0,0,0
selection656855.cpp,59.0,59,0,0,0,0,0,0,0,0,0,0
quick3103810.cpp,0,0,0,0,0,0,17.0,19,0,0,0,0
selection590832.cpp,57.0,57,0,0,54.0,54,0,0,0,0,0,0
selection1223385.cpp,0,0,0,0,50.0,50,0,0,0,0,0,0
bubble590829.cpp,56.0,56,0,0,58.0,58,0,0,0,0,0,0
merge713287.cpp,0,0,0,0,0,0,59.0,59,0,0,0,0
merge2554728.cpp,0,0,0,0,0,0,0,0,39.714285714285715,43,0,0
quick3190266.cpp,0,0,0,0,0,0,23.875,48,0,0,0,0
quick408959.cpp,0,0,0,0,0,0,12.666666666666666,16,0,0,0,0
bubble4814554.cpp,56.0,56,0,0,0,0,0,0,0,0,0,0
merge2293417.cpp,0,0,0,0,0,0,0,0,30.0,30,0,0
bubble2674080.cpp,0,0,0,0,60.0,60,0,0,0,0,0,0
selection655723.cpp,68.0,68,0,0,0,0,0,0,0,0,0,0
quick2824225.cpp,0,0,0,0,0,0,20.5,27,0,0,0,0
quick4476229.cpp,0,0,0,0,0,0,19.2,22,0,0,0,0
counting913847.cpp,0,0,0,0,0,0,0,0,0,0,33.0,36
selection2891332.cpp,51.0,51,0,0,0,0,0,0,0,0,0,0
quick1309005.cpp,0,0,0,0,0,0,0,0,20.0,20,0,0
merge4157629.cpp,0,0,0,0,0,0,0,0,28.0,28,0,0
merge4123845.cpp,0,0,0,0,0,0,0,0,40.0,50,0,0
merge2616025.cpp,0,0,0,0,0,0,0,0,37.0,37,0,0
quick2836155.cpp,0,0,0,0,0,0,17.0,17,0,0,0,0
merge1266138.cpp,0,0,0,0,0,0,0,0,55.0,63,0,0
selection513085.cpp,0,0,0,0,54.5,55,0,0,0,0,0,0
selection2222747.cpp,0,0,0,0,56.0,56,0,0,0,0,0,0
quick2733164.cpp,0,0,0,0,0,0,24.0,24,0,0,0,0
counting2771179.cpp,0,0,0,0,0,0,0,0,0,0,86.0,86
bubble879889.cpp,0,0,0,0,68.0,68,0,0,0,0,0,0
merge2379688.cpp,0,0,0,0,0,0,0,0,39.0,39,0,0
merge2870180.cpp,0,0,0,0,0,0,0,0,56.42857142857143,77,0,0
quick4207889.cpp,0,0,0,0,0,0,45.5,82,0,0,0,0
counting2380285.cpp,0,0,0,0,0,0,0,0,0,0,50.0,50
counting3097992.cpp,0,0,0,0,0,0,0,0,0,0,48.333333333333336,69
quick2138699.cpp,0,0,0,0,0,0,21.666666666666668,24,0,0,0,0
counting2269889.cpp,0,0,0,0,0,0,0,0,0,0,45.0,46
counting1833899.cpp,0,0,0,0,0,0,0,0,0,0,49.0,49
quick1273642.cpp,0,0,0,0,0,0,20.4,30,0,0,0,0
bubble2736417.cpp,99.0,99,0,0,0,0,0,0,0,0,0,0
selection1299900.cpp,59.0,59,0,0,0,0,0,0,0,0,0,0
quick2713012.cpp,0,0,0,0,0,0,36.5,64,0,0,0,0
insertion1221697.cpp,97.0,97,0,0,0,0,0,0,0,0,0,0
bubble656844.cpp,0,0,0,0,59.0,59,0,0,0,0,0,0
counting2824255.cpp,0,0,0,0,0,0,0,0,0,0,53.0,53
quick882676.cpp,0,0,0,0,0,0,24.0,29,25.0,25,0,0
selection879891.cpp,66.0,66,0,0,0,0,0,0,0,0,0,0
merge1264017.cpp,0,0,0,0,0,0,0,0,34.5,41,0,0
quick1956267.cpp,0,0,0,0,0,0,18.0,18,20.0,20,0,0
counting1087797.cpp,0,0,0,0,0,0,0,0,0,0,46.0,50
quick2270634.cpp,0,0,0,0,0,0,17.0,26,0,0,0,0
quick1670903.cpp,0,0,0,0,0,0,21.571428571428573,38,0,0,0,0
counting2397958.cpp,0,0,0,0,0,0,0,0,0,0,60.0,87
quick2845632.cpp,0,0,0,0,0,0,62.75,80,0,0,0,0
quick865707.cpp,0,0,0,0,0,0,32.0,36,0,0,0,0
quick3965110.cpp,0,0,0,0,0,0,23.6,32,0,0,0,0
counting3190411.cpp,0,0,0,0,0,0,0,0,0,0,50.0,50
merge1187783.cpp,0,0,0,0,0,0,0,0,30.0,30,0,0
merge1801448.cpp,0,0,0,0,0,0,0,0,28.0,28,0,0
quick1038943.cpp,0,0,0,0,0,0,18.5,22,0,0,0,0
merge2216666.cpp,0,0,0,0,0,0,0,0,43.888888888888886,72,0,0
quick4262467.cpp,0,0,0,0,0,0,34.2,40,0,0,0,0
bubble1673563.cpp,0,0,44.0,44,70.0,70,0,0,0,0,0,0
merge2389438.cpp,0,0,0,0,0,0,0,0,37.0,37,0,0
bubble863543.cpp,0,0,0,0,68.0,68,0,0,0,0,0,0
counting2219599.cpp,0,0,0,0,0,0,0,0,0,0,87.0,87
counting3118558.cpp,0,0,0,0,0,0,0,0,0,0,36.0,36
quick1788405.cpp,0,0,0,0,0,0,38.57142857142857,51,0,0,0,0
selection2674086.cpp,57.0,57,0,0,0,0,0,0,0,0,0,0
quick2328472.cpp,0,0,0,0,0,0,26.571428571428573,44,15.0,15,0,0
quick3744425.cpp,0,0,0,0,0,0,33.2,39,0,0,0,0
merge877303.cpp,0,0,0,0,0,0,31.0,31,34.0,36,0,0
merge2326948.cpp,0,0,0,0,0,0,31.0,31,30.0,31,0,0
bubble1218495.cpp,0,0,0,0,64.0,64,0,0,0,0,0,0
quick899366.cpp,0,0,0,0,0,0,23.11111111111111,42,15.0,15,0,0
