quick4446741.cpp,0,0,0,0,0,0,16.833333333333332,25,14.0,14,0,0
counting2327210.cpp,0,0,0,0,0,0,0,0,0,0,35.666666666666664,45
merge1707052.cpp,0,0,0,0,0,0,33.0,33,34.8,51,0,0
counting3941449.cpp,0,0,0,0,0,0,0,0,0,0,40.0,40
merge1498915.cpp,0,0,0,0,0,0,60.0,60,0,0,0,0
quick2328472.cpp,0,0,0,0,0,0,24.571428571428573,46,16.0,16,0,0
selection2729789.cpp,0,0,0,0,99.0,99,0,0,0,0,0,0
merge2856577.cpp,0,0,0,0,0,0,0,0,29.0,34,0,0
counting3118558.cpp,0,0,0,0,0,0,0,0,0,0,36.0,36
quick882676.cpp,0,0,0,0,0,0,25.8,39,0,0,0,0
counting1707272.cpp,0,0,0,0,0,0,0,0,0,0,45.0,45
merge3182481.cpp,0,0,0,0,0,0,0,0,38.8,62,0,0
bubble2398015.cpp,0,0,0,0,55.0,55,0,0,0,0,0,0
merge1904952.cpp,0,0,0,0,0,0,0,0,33.0,39,0,0
merge2895301.cpp,0,0,0,0,0,0,0,0,26.0,27,0,0
quick4476229.cpp,0,0,0,0,0,0,19.666666666666668,28,0,0,0,0
quick1670903.cpp,0,0,0,0,0,0,25.25,38,0,0,0,0
counting2824255.cpp,0,0,0,0,0,0,0,0,0,0,53.0,53
selection2612347.cpp,51.0,51,0,0,0,0,0,0,0,0,0,0
quick3771234.cpp,0,0,0,0,0,0,31.0,31,0,0,0,0
merge1266138.cpp,0,0,0,0,0,0,0,0,38.8,63,0,0
bubble2145940.cpp,0,0,0,0,51.0,51,0,0,0,0,0,0
selection3220539.cpp,0,0,0,0,50.0,50,0,0,0,0,0,0
insertion3300351.cpp,0,0,41.0,41,0,0,0,0,0,0,0,0
merge2763093.cpp,0,0,0,0,0,0,28.0,28,34.8,43,0,0
quick1707176.cpp,0,0,0,0,0,0,21.666666666666668,29,17.5,18,0,0
quick2845632.cpp,0,0,0,0,0,0,38.4,69,0,0,0,0
selection879891.cpp,0,0,0,0,38.0,38,0,0,0,0,0,0
merge3078852.cpp,0,0,0,0,0,0,0,0,28.0,28,0,0
quick2219423.cpp,0,0,0,0,0,0,33.625,60,0,0,0,0
quick899366.cpp,0,0,0,0,0,0,31.5,45,11.0,11,0,0
insertion2057431.cpp,0,0,52.0,52,0,0,0,0,0,0,0,0
quick2287619.cpp,0,0,0,0,0,0,35.0,68,0,0,0,0
merge1982964.cpp,0,0,0,0,0,0,0,0,33.285714285714285,36,0,0
quick773478.cpp,0,0,0,0,0,0,21.0,21,0,0,0,0
selection513085.cpp,0,0,0,0,53.0,54,0,0,0,0,0,0
quick1788405.cpp,0,0,0,0,0,0,32.6,41,0,0,0,0
merge1985095.cpp,0,0,0,0,0,0,0,0,48.0,64,0,0
merge1820831.cpp,0,0,0,0,0,0,0,0,35.333333333333336,45,0,0
quick4262467.cpp,0,0,0,0,0,0,38.0,42,0,0,0,0
quick1613001.cpp,0,0,0,0,0,0,29.0,35,0,0,0,0
merge710274.cpp,0,0,0,0,0,0,33.0,33,32.4,54,0,0
quick559550.cpp,0,0,0,0,0,0,17.0,17,0,0,0,0
insertion2729694.cpp,0,0,96.0,96,0,0,0,0,0,0,0,0
merge4406125.cpp,0,0,0,0,0,0,25.0,25,38.0,62,0,0
selection655723.cpp,68.0,68,0,0,0,0,0,0,0,0,0,0
quick2350050.cpp,0,0,0,0,0,0,24.0,27,0,0,0,0
merge1519521.cpp,0,0,0,0,0,0,0,0,36.0,55,0,0
merge1266095.cpp,0,0,0,0,0,0,12.0,12,18.0,18,0,0
bubble2612286.cpp,0,0,0,0,55.0,55,0,0,0,0,0,0
selection1674376.cpp,57.0,57,0,0,0,0,0,0,0,0,0,0
quick1500085.cpp,0,0,0,0,0,0,0,0,30.0,30,0,0
counting3097992.cpp,0,0,0,0,0,0,0,0,0,0,46.666666666666664,69
quick3333106.cpp,0,0,0,0,0,0,20.375,41,0,0,0,0
bubble3456032.cpp,0,0,0,0,56.0,56,0,0,0,0,0,0
selection1094659.cpp,0,0,0,0,55.0,55,0,0,0,0,0,0
quick1038943.cpp,0,0,0,0,0,0,18.5,30,0,0,0,0
quick2916338.cpp,0,0,0,0,0,0,22.4,42,0,0,0,0
quick3190266.cpp,0,0,0,0,0,0,25.444444444444443,50,0,0,0,0
counting2380285.cpp,0,0,0,0,0,0,0,0,0,0,51.0,51
counting2269889.cpp,0,0,0,0,0,0,0,0,0,0,46.0,54
merge3244046.cpp,0,0,0,0,0,0,0,0,34.5,43,0,0
quick3476141.cpp,0,0,0,0,0,0,27.0,27,0,0,0,0
selection656855.cpp,59.0,59,0,0,0,0,0,0,0,0,0,0
merge816717.cpp,0,0,0,0,0,0,23.0,23,18.0,18,0,0
quick3100695.cpp,0,0,0,0,0,0,26.666666666666668,42,0,0,0,0
insertion1221697.cpp,0,0,28.0,28,0,0,0,0,0,0,0,0
insertion771410.cpp,0,0,47.0,47,0,0,0,0,0,0,0,0
bubble1181852.cpp,58.0,58,0,0,0,0,0,0,0,0,0,0
quick3121922.cpp,0,0,0,0,0,0,30.666666666666668,47,14.0,14,0,0
insertion2736323.cpp,0,0,96.0,96,0,0,0,0,0,0,0,0
bubble2402286.cpp,56.0,61,0,0,0,0,0,0,0,0,0,0
merge1300910.cpp,0,0,0,0,0,0,0,0,23.0,23,0,0
quick1408869.cpp,0,0,0,0,0,0,24.857142857142858,44,16.0,17,0,0
merge1264017.cpp,0,0,0,0,0,0,0,0,37.2,54,0,0
quick717377.cpp,0,0,0,0,0,0,13.0,13,0,0,0,0
merge1187783.cpp,0,0,0,0,0,0,0,0,30.0,30,0,0
merge1820856.cpp,0,0,0,0,0,0,0,0,41.333333333333336,44,0,0
selection2145956.cpp,53.0,53,0,0,0,0,0,0,0,0,0,0
merge864202.cpp,0,0,0,0,0,0,0,0,29.666666666666668,44,0,0
quick2800144.cpp,0,0,0,0,0,0,28.0,34,0,0,0,0
merge3240056.cpp,0,0,0,0,0,0,0,0,31.125,34,0,0
merge4609155.cpp,0,0,0,0,0,0,25.0,25,41.4,64,0,0
merge2326948.cpp,0,0,0,0,0,0,33.0,33,32.166666666666664,38,0,0
bubble1674363.cpp,0,0,0,0,58.0,58,0,0,0,0,0,0
quick3965110.cpp,0,0,0,0,0,0,22.0,32,0,0,0,0
counting1523645.cpp,0,0,0,0,0,0,0,0,0,0,33.5,36
selection2398016.cpp,53.0,53,0,0,57.0,57,0,0,0,0,0,0
merge3291030.cpp,0,0,0,0,0,0,32.0,32,52.5,78,0,0
bubble869922.cpp,51.0,51,0,0,0,0,0,0,0,0,0,0
selection1218504.cpp,65.0,65,0,0,0,0,0,0,0,0,0,0
counting3222255.cpp,0,0,0,0,0,0,0,0,0,0,48.0,55
quick1956267.cpp,0,0,0,0,0,0,16.75,20,0,0,0,0
quick3345434.cpp,0,0,0,0,0,0,23.0,26,0,0,0,0
selection1553625.cpp,0,0,0,0,50.0,52,0,0,0,0,0,0
bubble656844.cpp,0,0,0,0,59.0,59,0,0,0,0,0,0
merge2379688.cpp,0,0,0,0,0,0,0,0,42.666666666666664,51,0,0
bubble655718.cpp,0,0,0,0,69.0,69,0,0,0,0,0,0
insertion2130492.cpp,0,0,42.0,42,0,0,0,0,0,0,0,0
